"","county","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate","PopCode"
"18088","Trinity",269,5,1,0,"2021-02-11",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,0.797766254487435,"0"
"18089","Trinity",269,5,0,0,"2021-02-12",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,0,"0"
"18090","Trinity",272,5,3,0,"2021-02-13",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,2.39329876346231,"0"
"18091","Trinity",272,5,0,0,"2021-02-14",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,0,"0"
"18092","Trinity",274,5,2,0,"2021-02-15",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,1.59553250897487,"0"
"18093","Trinity",285,5,3,0,"2021-02-20",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,2.39329876346231,"0"
"18094","Trinity",286,5,1,0,"2021-02-21",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,0.797766254487435,"0"
"18095","Trinity",287,5,1,0,"2021-02-22",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,0.797766254487435,"0"
"18096","Trinity",282,5,0,0,"2021-02-19",1.562009465,1986,16.5,43881,"CA",12535,"8","6",3420,4.3,2.7,0,0.272836059034703,0,"0"
"18097","Tulare",19818,303,66,0,"2020-11-22",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.41673160019834,"0"
"18098","Tulare",19752,303,184,0,"2020-11-21",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,3.94967597631053,"0"
"18099","Tulare",18891,300,0,0,"2020-11-16",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18100","Tulare",19286,301,110,0,"2020-11-18",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.3612193336639,"0"
"18101","Tulare",19384,303,98,2,"2020-11-19",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.10363176999148,"0"
"18102","Tulare",19568,303,184,0,"2020-11-20",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,3.94967597631053,"0"
"18103","Tulare",19176,301,285,1,"2020-11-17",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,6.11770463722011,"0"
"18104","Tulare",19818,304,0,1,"2020-11-23",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18105","Tulare",20319,305,501,1,"2020-11-24",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,10.7542807833238,"0"
"18106","Tulare",20528,308,209,3,"2020-11-25",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,4.48631673396142,"0"
"18107","Tulare",33412,406,599,7,"2020-12-31",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,12.8579125533153,"0"
"18108","Tulare",35585,421,525,2,"2021-01-05",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,11.2694559106686,"0"
"18109","Tulare",35882,433,297,12,"2021-01-06",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,6.37529220089254,"0"
"18110","Tulare",36397,442,515,9,"2021-01-07",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,11.0547996076083,"0"
"18111","Tulare",36946,455,549,13,"2021-01-08",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,11.7846310380135,"0"
"18112","Tulare",37684,455,738,0,"2021-01-09",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,15.8416351658542,"0"
"18113","Tulare",38012,455,328,0,"2021-01-10",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,7.04072674037964,"0"
"18114","Tulare",38380,464,368,9,"2021-01-11",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,7.89935195262106,"0"
"18115","Tulare",38797,474,417,10,"2021-01-12",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,8.9511678376168,"0"
"18116","Tulare",39129,482,332,8,"2021-01-13",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,7.12658926160378,"0"
"18117","Tulare",33994,406,582,0,"2021-01-01",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,12.4929968381127,"0"
"18118","Tulare",34479,406,485,0,"2021-01-02",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,10.4108306984272,"0"
"18119","Tulare",34742,406,263,0,"2021-01-03",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,5.64546077048733,"0"
"18120","Tulare",35060,419,318,13,"2021-01-04",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,6.82607043731929,"0"
"18121","Tulare",30025,360,543,6,"2020-12-22",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,11.6558372561773,"0"
"18122","Tulare",30315,373,290,13,"2020-12-23",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,6.22503278875029,"0"
"18123","Tulare",30827,373,512,0,"2020-12-24",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,10.9904027166902,"0"
"18124","Tulare",31323,373,496,0,"2020-12-25",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,10.6469526317936,"0"
"18125","Tulare",31665,373,342,0,"2020-12-26",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,7.34124556466414,"0"
"18126","Tulare",31864,373,199,0,"2020-12-27",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,4.27166043090106,"0"
"18127","Tulare",32010,386,146,13,"2020-12-28",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,3.13398202468118,"0"
"18128","Tulare",32545,389,535,3,"2020-12-29",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,11.484112213729,"0"
"18129","Tulare",32813,399,268,10,"2020-12-30",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,5.75278892201751,"0"
"18130","Tulare",16741,269,32,0,"2020-10-11",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.686900169793136,"0"
"18131","Tulare",16742,269,1,0,"2020-10-12",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18132","Tulare",16822,269,80,0,"2020-10-13",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.71725042448284,"0"
"18133","Tulare",16863,273,41,4,"2020-10-14",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.880090842547455,"0"
"18134","Tulare",16918,274,55,1,"2020-10-15",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.18060966683195,"0"
"18135","Tulare",16965,275,47,1,"2020-10-16",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.00888462438367,"0"
"18136","Tulare",16995,275,30,0,"2020-10-17",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.643968909181065,"0"
"18137","Tulare",17048,275,53,0,"2020-10-18",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.13767840621988,"0"
"18138","Tulare",17047,276,-1,1,"2020-10-19",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,-0.0214656303060355,"0"
"18139","Tulare",17156,279,109,3,"2020-10-20",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.33975370335787,"0"
"18140","Tulare",17204,282,48,3,"2020-10-21",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.0303502546897,"0"
"18141","Tulare",17265,284,61,2,"2020-10-22",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.30940344866816,"0"
"18142","Tulare",17334,286,69,2,"2020-10-23",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.48112849111645,"0"
"18143","Tulare",17406,286,72,0,"2020-10-24",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.54552538203456,"0"
"18144","Tulare",17431,286,25,0,"2020-10-25",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.536640757650887,"0"
"18145","Tulare",17432,288,1,2,"2020-10-26",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18146","Tulare",17520,288,88,0,"2020-10-27",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.88897546693112,"0"
"18147","Tulare",17569,291,49,3,"2020-10-28",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.05181588499574,"0"
"18148","Tulare",17627,292,58,1,"2020-10-29",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.24500655775006,"0"
"18149","Tulare",17682,293,55,1,"2020-10-30",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.18060966683195,"0"
"18150","Tulare",17758,293,76,0,"2020-10-31",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.6313879032587,"0"
"18151","Tulare",17774,293,16,0,"2020-11-01",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.343450084896568,"0"
"18152","Tulare",17774,295,0,2,"2020-11-02",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18153","Tulare",17890,295,116,0,"2020-11-03",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.49001311550012,"0"
"18154","Tulare",17952,297,62,2,"2020-11-04",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.3308690789742,"0"
"18155","Tulare",18049,297,97,0,"2020-11-05",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.08216613968544,"0"
"18156","Tulare",18136,297,87,0,"2020-11-06",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.86750983662509,"0"
"18157","Tulare",18210,297,74,0,"2020-11-07",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.58845664264663,"0"
"18158","Tulare",18272,297,62,0,"2020-11-08",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.3308690789742,"0"
"18159","Tulare",18272,297,0,0,"2020-11-09",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18160","Tulare",18430,299,158,2,"2020-11-10",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,3.39156958835361,"0"
"18161","Tulare",18500,299,70,0,"2020-11-11",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.50259412142248,"0"
"18162","Tulare",18545,299,45,0,"2020-11-12",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.965953363771597,"0"
"18163","Tulare",18714,300,169,1,"2020-11-13",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,3.62769152172,"0"
"18164","Tulare",18853,300,139,0,"2020-11-14",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.98372261253893,"0"
"18165","Tulare",18891,300,38,0,"2020-11-15",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.815693951629349,"0"
"18166","Tulare",3,0,3,0,"2020-03-18",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0643968909181065,"0"
"18167","Tulare",3,0,0,0,"2020-03-19",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18168","Tulare",4,0,1,0,"2020-03-20",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18169","Tulare",5,0,1,0,"2020-03-21",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18170","Tulare",5,0,0,0,"2020-03-22",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18171","Tulare",9,0,4,0,"2020-03-23",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.085862521224142,"0"
"18172","Tulare",10,0,1,0,"2020-03-24",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18173","Tulare",11,0,1,0,"2020-03-25",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18174","Tulare",15,0,4,0,"2020-03-26",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.085862521224142,"0"
"18175","Tulare",15,0,0,0,"2020-03-27",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0,"0"
"18176","Tulare",23,0,8,0,"2020-03-28",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.171725042448284,"0"
"18177","Tulare",24,1,1,1,"2020-03-29",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18178","Tulare",40,1,16,0,"2020-03-30",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.343450084896568,"0"
"18179","Tulare",42,1,2,0,"2020-03-31",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.042931260612071,"0"
"18180","Tulare",43,1,1,0,"2020-04-01",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18181","Tulare",64,1,21,0,"2020-04-02",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.450778236426745,"0"
"18182","Tulare",73,3,9,2,"2020-04-03",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.193190672754319,"0"
"18183","Tulare",79,4,6,1,"2020-04-04",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.128793781836213,"0"
"18184","Tulare",81,4,2,0,"2020-04-05",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.042931260612071,"0"
"18185","Tulare",126,5,45,1,"2020-04-06",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.965953363771597,"0"
"18186","Tulare",144,5,18,0,"2020-04-07",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.386381345508639,"0"
"18187","Tulare",145,6,1,1,"2020-04-08",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.0214656303060355,"0"
"18188","Tulare",147,9,2,3,"2020-04-09",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.042931260612071,"0"
"18189","Tulare",163,11,16,2,"2020-04-10",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.343450084896568,"0"
"18190","Tulare",168,11,5,0,"2020-04-11",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.107328151530177,"0"
"18191","Tulare",166,11,-2,0,"2020-04-12",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,-0.042931260612071,"0"
"18192","Tulare",186,13,20,2,"2020-04-13",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.42931260612071,"0"
"18193","Tulare",228,13,42,0,"2020-04-14",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.901556472853491,"0"
"18194","Tulare",289,15,61,2,"2020-04-15",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.30940344866816,"0"
"18195","Tulare",305,17,16,2,"2020-04-16",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.343450084896568,"0"
"18196","Tulare",370,17,65,0,"2020-04-17",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.39526596989231,"0"
"18197","Tulare",385,17,15,0,"2020-04-18",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.321984454590532,"0"
"18198","Tulare",391,17,6,0,"2020-04-19",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.128793781836213,"0"
"18199","Tulare",401,18,10,1,"2020-04-20",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.214656303060355,"0"
"18200","Tulare",410,22,9,4,"2020-04-21",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.193190672754319,"0"
"18201","Tulare",425,25,15,3,"2020-04-22",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.321984454590532,"0"
"18202","Tulare",440,25,15,0,"2020-04-23",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.321984454590532,"0"
"18203","Tulare",459,28,19,3,"2020-04-24",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.407846975814674,"0"
"18204","Tulare",478,32,19,4,"2020-04-25",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.407846975814674,"0"
"18205","Tulare",497,32,19,0,"2020-04-26",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.407846975814674,"0"
"18206","Tulare",535,32,38,0,"2020-04-27",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.815693951629349,"0"
"18207","Tulare",579,35,44,3,"2020-04-28",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.944487733465562,"0"
"18208","Tulare",615,36,36,1,"2020-04-29",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.772762691017278,"0"
"18209","Tulare",637,40,22,4,"2020-04-30",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.472243866732781,"0"
"18210","Tulare",685,40,48,0,"2020-05-01",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.0303502546897,"0"
"18211","Tulare",711,40,26,0,"2020-05-02",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.558106387956923,"0"
"18212","Tulare",736,40,25,0,"2020-05-03",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.536640757650887,"0"
"18213","Tulare",760,40,24,0,"2020-05-04",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.515175127344852,"0"
"18214","Tulare",869,40,109,0,"2020-05-05",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.33975370335787,"0"
"18215","Tulare",963,41,94,1,"2020-05-06",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,2.01776924876734,"0"
"18216","Tulare",1001,43,38,2,"2020-05-07",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.815693951629349,"0"
"18217","Tulare",1050,44,49,1,"2020-05-08",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.05181588499574,"0"
"18218","Tulare",1083,47,33,3,"2020-05-09",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.708365800099171,"0"
"18219","Tulare",1143,48,60,1,"2020-05-10",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.28793781836213,"0"
"18220","Tulare",1203,50,60,2,"2020-05-11",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.28793781836213,"0"
"18221","Tulare",1261,52,58,2,"2020-05-12",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.24500655775006,"0"
"18222","Tulare",1283,54,22,2,"2020-05-13",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.472243866732781,"0"
"18223","Tulare",1317,54,34,0,"2020-05-14",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.729831430405207,"0"
"18224","Tulare",1356,64,39,10,"2020-05-15",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.837159581935384,"0"
"18225","Tulare",1426,67,70,3,"2020-05-16",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.50259412142248,"0"
"18226","Tulare",1430,67,4,0,"2020-05-17",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.085862521224142,"0"
"18227","Tulare",1491,67,61,0,"2020-05-18",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.30940344866816,"0"
"18228","Tulare",1551,71,60,4,"2020-05-19",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.28793781836213,"0"
"18229","Tulare",1585,73,34,2,"2020-05-20",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.729831430405207,"0"
"18230","Tulare",1606,74,21,1,"2020-05-21",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.450778236426745,"0"
"18231","Tulare",1662,75,56,1,"2020-05-22",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.20207529713799,"0"
"18232","Tulare",1682,75,20,0,"2020-05-23",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.42931260612071,"0"
"18233","Tulare",1684,75,2,0,"2020-05-24",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.042931260612071,"0"
"18234","Tulare",1747,75,63,0,"2020-05-25",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.35233470928024,"0"
"18235","Tulare",1768,79,21,4,"2020-05-26",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.450778236426745,"0"
"18236","Tulare",1817,79,49,0,"2020-05-27",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,1.05181588499574,"0"
"18237","Tulare",1832,80,15,1,"2020-05-28",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.321984454590532,"0"
"18238","Tulare",1852,84,20,4,"2020-05-29",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.42931260612071,"0"
"18239","Tulare",1879,84,27,0,"2020-05-30",36.85265632,86940,18.9,56776,"CA",465861,"2","2",53292,91.7,29.4,51,0.114394637026924,0.579572018262958,"0"
